DTC: 60 , AVERAGE U: 1.41
========
DTC: 60 , AVERAGE e: 0.84
No.  T_h_i    T_h_o   T_c_i   T_c_o
 25   59.99    44.78   19.81   44.99
 26   59.60    43.66   19.97   46.21
 27   59.87    44.48   19.97   44.61
 28   59.79    45.87   19.83   45.39
 29   59.73    45.49   19.84   44.35
 30   59.98    44.23   19.88   44.84
 31   59.77    45.71   19.86   45.12
 32   59.61    45.13   19.88   46.10
 33   59.95    45.02   19.96   44.33
 34   59.43    45.26   19.89   42.19
 35   59.54    44.39   19.97   45.35
 36   59.95    45.11   19.97   44.05
 37   59.86    43.55   19.81   45.43
 38   59.64    42.82   19.96   43.98
 39   59.70    45.33   19.90   44.56
 40   59.90    45.04   19.83   45.50
 41   59.50    45.63   19.98   44.80
 42   59.96    44.09   19.89   44.03
 43   59.94    44.42   19.85   42.90
 44   59.59    45.05   19.96   46.22
 45   59.91    46.29   19.99   46.54
 46   59.66    45.13   19.98   43.63
 47   59.64    43.91   19.88   44.84
 48   59.51    42.87   19.94   43.91
 49   59.90    44.72   19.85   44.71
 50   59.66    46.01   19.98   44.30
 51   59.48    44.08   19.89   44.04
 52   59.48    46.99   19.99   44.28
 53   59.42    43.55   19.89   43.29
 54   59.57    44.29   19.86   43.64
 55   59.96    47.31   19.99   44.34
 56   59.50    44.29   19.81   45.46
 57   59.58    46.61   19.86   46.11
 58   59.93    44.61   19.98   45.09
 59   59.74    44.80   19.88   44.29
 60   59.49    42.73   19.96   44.97
 61   59.80    43.13   19.93   44.34
 62   59.65    46.40   19.81   46.60
 63   59.91    44.79   19.88   44.98
 64   59.87    45.46   19.89   45.27
 65   59.66    46.88   19.82   44.62
 66   59.51    45.04   19.86   45.83
 67   59.60    45.21   19.95   45.31
 68   59.47    45.08   19.98   44.64
 69   59.45    44.50   19.80   45.73
 70   59.46    45.58   19.92   44.14
 71   59.68    43.68   19.90   45.91
 72   60.00    44.45   19.90   47.45
 73   59.91    43.79   19.88   46.29
 74   59.67    44.59   19.93   45.56
 75   59.45    45.61   19.99   44.94
 76   59.60    44.16   19.93   44.09
 77   59.82    46.35   19.86   45.18
 78   59.82    45.52   19.82   43.91
 79   59.50    44.83   19.87   43.45
 80   59.58    45.76   19.87   44.54
 81   59.95    46.05   19.97   43.52
 82   59.77    46.33   19.99   46.36
 83   59.79    45.44   19.94   45.69
 84   59.46    42.07   19.89   45.24
 85   59.98    44.80   19.83   45.09
 86   59.86    45.81   19.88   44.09
 87   59.60    45.12   19.92   44.61
 88   59.46    44.58   19.97   43.94
 89   59.55    46.78   19.97   44.70
 90   59.85    43.86   19.90   44.91
 91   59.88    44.33   20.00   45.64
 92   59.94    46.80   19.88   45.21
 93   59.94    45.33   19.87   46.57
 94   59.98    44.33   19.82   44.97
 95   59.48    44.14   19.96   45.51
 96   59.83    45.63   19.99   45.96
 97   59.58    43.94   19.84   43.93
 98   59.48    44.28   19.83   45.28
 99   59.94    43.90   19.90   45.48
DTC: 60 , AVERAGE U: 27.30
========
DTC: 60 , AVERAGE e: 0.63
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.97    43.93   19.88   44.91
  1   59.64    46.14   19.88   43.99
  2   59.52    43.36   19.92   46.01
  3   59.77    43.57   19.92   44.04
  4   59.59    45.13   19.86   44.35
  5   59.84    43.43   19.81   43.48
  6   59.49    42.58   19.98   44.96
  7   59.80    46.25   19.83   44.39
  8   59.69    44.45   19.83   44.91
  9   59.53    44.95   19.99   43.46
 10   59.57    46.29   19.88   43.99
 11   59.96    44.96   19.83   46.06
 12   59.43    44.99   19.84   45.42
 13   59.73    45.37   19.99   44.02
 14   59.75    43.66   19.86   44.76
 15   59.79    43.91   19.86   44.58
 16   59.49    44.82   19.80   45.75
 17   59.61    43.72   19.83   45.00
 18   59.75    43.02   19.81   44.83
 19   59.60    44.61   19.90   43.15
 20   59.50    45.50   19.84   44.93
 21   59.94    47.22   19.99   46.83
 22   59.85    46.87   19.85   43.32
 23   59.42    43.53   19.91   43.56
 24   59.57    42.46   19.86   46.27
 25   59.99    44.78   19.81   44.99
 26   59.60    43.66   19.97   46.21
 27   59.87    44.48   19.97   44.61
 28   59.79    45.87   19.83   45.39
 29   59.73    45.49   19.84   44.35
 30   59.98    44.23   19.88   44.84
 31   59.77    45.71   19.86   45.12
 32   59.61    45.13   19.88   46.10
 33   59.95    45.02   19.96   44.33
 34   59.43    45.26   19.89   42.19
 35   59.54    44.39   19.97   45.35
 36   59.95    45.11   19.97   44.05
 37   59.86    43.55   19.81   45.43
 38   59.64    42.82   19.96   43.98
 39   59.70    45.33   19.90   44.56
 40   59.90    45.04   19.83   45.50
 41   59.50    45.63   19.98   44.80
 42   59.96    44.09   19.89   44.03
 43   59.94    44.42   19.85   42.90
 44   59.59    45.05   19.96   46.22
 45   59.91    46.29   19.99   46.54
 46   59.66    45.13   19.98   43.63
 47   59.64    43.91   19.88   44.84
 48   59.51    42.87   19.94   43.91
 49   59.90    44.72   19.85   44.71
 50   59.66    46.01   19.98   44.30
 51   59.48    44.08   19.89   44.04
 52   59.48    46.99   19.99   44.28
 53   59.42    43.55   19.89   43.29
 54   59.57    44.29   19.86   43.64
 55   59.96    47.31   19.99   44.34
 56   59.50    44.29   19.81   45.46
 57   59.58    46.61   19.86   46.11
 58   59.93    44.61   19.98   45.09
 59   59.74    44.80   19.88   44.29
 60   59.49    42.73   19.96   44.97
 61   59.80    43.13   19.93   44.34
 62   59.65    46.40   19.81   46.60
 63   59.91    44.79   19.88   44.98
 64   59.87    45.46   19.89   45.27
 65   59.66    46.88   19.82   44.62
 66   59.51    45.04   19.86   45.83
 67   59.60    45.21   19.95   45.31
 68   59.47    45.08   19.98   44.64
 69   59.45    44.50   19.80   45.73
 70   59.46    45.58   19.92   44.14
 71   59.68    43.68   19.90   45.91
 72   60.00    44.45   19.90   47.45
 73   59.91    43.79   19.88   46.29
 74   59.67    44.59   19.93   45.56
 75   59.45    45.61   19.99   44.94
 76   59.60    44.16   19.93   44.09
 77   59.82    46.35   19.86   45.18
 78   59.82    45.52   19.82   43.91
 79   59.50    44.83   19.87   43.45
 80   59.58    45.76   19.87   44.54
 81   59.95    46.05   19.97   43.52
 82   59.77    46.33   19.99   46.36
 83   59.79    45.44   19.94   45.69
 84   59.46    42.07   19.89   45.24
 85   59.98    44.80   19.83   45.09
 86   59.86    45.81   19.88   44.09
 87   59.60    45.12   19.92   44.61
 88   59.46    44.58   19.97   43.94
 89   59.55    46.78   19.97   44.70
 90   59.85    43.86   19.90   44.91
 91   59.88    44.33   20.00   45.64
 92   59.94    46.80   19.88   45.21
 93   59.94    45.33   19.87   46.57
 94   59.98    44.33   19.82   44.97
 95   59.48    44.14   19.96   45.51
 96   59.83    45.63   19.99   45.96
 97   59.58    43.94   19.84   43.93
 98   59.48    44.28   19.83   45.28
 99   59.94    43.90   19.90   45.48
DTC: 60 , AVERAGE U: 27.90
========
DTC: 60 , AVERAGE e: 0.62
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.45    44.62   19.81   43.74
  1   59.44    44.83   19.84   44.45
  2   59.56    42.78   19.87   43.77
  3   59.74    45.42   19.86   45.04
  4   59.79    45.66   19.80   44.77
  5   59.45    44.25   19.95   45.25
  6   59.43    45.67   19.91   45.76
  7   59.92    45.40   19.94   44.76
  8   59.57    44.28   19.82   43.41
  9   59.43    45.05   19.92   42.36
 10   59.78    42.51   19.86   43.21
 11   59.71    44.76   19.91   45.53
 12   59.86    46.41   19.96   43.68
 13   59.66    45.11   19.86   43.64
 14   59.41    45.72   19.81   44.01
 15   59.76    45.58   19.86   44.16
 16   59.66    42.08   19.91   44.30
 17   59.52    44.55   19.97   44.91
 18   59.64    42.53   19.95   45.60
 19   59.57    46.20   19.80   43.97
 20   59.71    44.51   19.92   44.70
 21   59.51    46.09   19.88   42.56
 22   59.56    43.94   19.93   45.92
 23   59.59    42.29   19.88   45.37
 24   59.75    43.35   19.88   44.71
 25   59.77    43.38   19.96   43.52
 26   59.66    42.66   19.97   43.98
 27   59.50    46.08   19.85   44.68
 28   59.61    43.18   19.95   44.12
 29   59.52    45.40   19.85   45.66
 30   59.73    44.30   19.95   43.75
 31   59.71    44.87   19.92   45.06
 32   59.86    46.54   19.91   46.29
 33   59.97    43.27   19.97   44.61
 34   59.58    44.15   19.81   43.92
 35   59.78    44.98   19.95   45.46
 36   59.77    46.44   19.80   44.05
 37   59.52    46.33   19.83   43.95
 38   59.77    45.55   19.82   45.21
 39   59.93    43.11   19.99   46.74
 40   59.86    45.00   19.85   45.39
 41   59.40    43.84   19.92   44.97
 42   59.93    43.25   19.90   43.17
 43   59.89    44.07   19.88   43.82
 44   59.99    44.36   19.90   44.82
 45   59.67    44.47   19.91   46.29
 46   59.85    44.14   19.88   44.86
 47   59.80    45.53   20.00   45.08
 48   59.82    43.41   19.82   43.67
 49   59.87    43.89   19.92   46.11
 50   59.89    44.46   19.99   44.53
 51   59.68    44.45   19.80   45.66
 52   59.62    44.03   19.98   44.28
 53   59.56    42.59   19.98   43.32
 54   59.87    43.94   19.84   44.15
 55   59.63    44.56   19.87   43.93
 56   59.84    45.43   20.00   44.12
 57   59.70    43.01   19.95   45.38
 58   59.74    46.25   19.96   43.78
 59   59.95    43.90   19.97   44.96
 60   59.81    43.94   19.83   43.71
 61   59.91    44.72   19.95   46.46
 62   59.65    43.83   19.86   46.28
 63   59.74    44.97   19.91   46.06
 64   59.47    46.27   19.82   45.06
 65   59.41    44.38   19.82   45.69
 66   59.63    45.02   19.88   46.96
 67   59.60    44.15   19.97   41.83
 68   59.85    43.13   19.86   44.52
 69   59.56    43.76   19.87   44.44
 70   59.93    44.25   19.98   44.25
 71   59.45    44.42   19.91   43.68
 72   59.43    44.55   20.00   44.71
 73   59.85    44.85   19.97   42.59
 74   59.86    44.48   19.98   42.99
 75   59.80    45.09   19.98   44.42
 76   59.61    46.06   19.88   44.69
 77   59.96    42.46   19.97   42.87
 78   59.81    46.64   19.81   43.70
 79   59.98    45.89   19.81   44.43
 80   59.55    44.69   19.83   45.13
 81   59.60    44.99   19.84   44.29
 82   59.58    44.92   19.95   42.42
 83   59.85    44.73   19.98   44.51
 84   59.64    44.97   19.84   43.97
 85   59.92    44.17   19.82   42.49
 86   59.72    44.09   19.92   44.65
 87   59.53    45.04   19.88   42.85
 88   59.41    45.22   19.82   45.29
 89   59.80    47.37   19.85   43.47
 90   59.95    45.05   19.81   44.19
 91   59.90    44.81   19.89   44.24
 92   59.60    44.82   19.99   44.66
 93   59.44    43.42   19.91   44.77
 94   59.71    45.13   19.83   43.20
 95   59.93    44.02   19.88   43.64
 96   59.47    45.00   19.92   44.62
 97   59.50    45.58   19.89   45.63
 98   59.80    44.75   19.99   43.84
 99   59.52    46.10   19.92   44.37
DTC: 60 , AVERAGE U: 27.90
========
DTC: 60 , AVERAGE e: 0.62
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.45    44.62   19.81   43.74
  1   59.44    44.83   19.84   44.45
  2   59.56    42.78   19.87   43.77
  3   59.74    45.42   19.86   45.04
  4   59.79    45.66   19.80   44.77
  5   59.45    44.25   19.95   45.25
  6   59.43    45.67   19.91   45.76
  7   59.92    45.40   19.94   44.76
  8   59.57    44.28   19.82   43.41
  9   59.43    45.05   19.92   42.36
 10   59.78    42.51   19.86   43.21
 11   59.71    44.76   19.91   45.53
 12   59.86    46.41   19.96   43.68
 13   59.66    45.11   19.86   43.64
 14   59.41    45.72   19.81   44.01
 15   59.76    45.58   19.86   44.16
 16   59.66    42.08   19.91   44.30
 17   59.52    44.55   19.97   44.91
 18   59.64    42.53   19.95   45.60
 19   59.57    46.20   19.80   43.97
 20   59.71    44.51   19.92   44.70
 21   59.51    46.09   19.88   42.56
 22   59.56    43.94   19.93   45.92
 23   59.59    42.29   19.88   45.37
 24   59.75    43.35   19.88   44.71
 25   59.77    43.38   19.96   43.52
 26   59.66    42.66   19.97   43.98
 27   59.50    46.08   19.85   44.68
 28   59.61    43.18   19.95   44.12
 29   59.52    45.40   19.85   45.66
 30   59.73    44.30   19.95   43.75
 31   59.71    44.87   19.92   45.06
 32   59.86    46.54   19.91   46.29
 33   59.97    43.27   19.97   44.61
 34   59.58    44.15   19.81   43.92
 35   59.78    44.98   19.95   45.46
 36   59.77    46.44   19.80   44.05
 37   59.52    46.33   19.83   43.95
 38   59.77    45.55   19.82   45.21
 39   59.93    43.11   19.99   46.74
 40   59.86    45.00   19.85   45.39
 41   59.40    43.84   19.92   44.97
 42   59.93    43.25   19.90   43.17
 43   59.89    44.07   19.88   43.82
 44   59.99    44.36   19.90   44.82
 45   59.67    44.47   19.91   46.29
 46   59.85    44.14   19.88   44.86
 47   59.80    45.53   20.00   45.08
 48   59.82    43.41   19.82   43.67
 49   59.87    43.89   19.92   46.11
 50   59.89    44.46   19.99   44.53
 51   59.68    44.45   19.80   45.66
 52   59.62    44.03   19.98   44.28
 53   59.56    42.59   19.98   43.32
 54   59.87    43.94   19.84   44.15
 55   59.63    44.56   19.87   43.93
 56   59.84    45.43   20.00   44.12
 57   59.70    43.01   19.95   45.38
 58   59.74    46.25   19.96   43.78
 59   59.95    43.90   19.97   44.96
 60   59.81    43.94   19.83   43.71
 61   59.91    44.72   19.95   46.46
 62   59.65    43.83   19.86   46.28
 63   59.74    44.97   19.91   46.06
 64   59.47    46.27   19.82   45.06
 65   59.41    44.38   19.82   45.69
 66   59.63    45.02   19.88   46.96
 67   59.60    44.15   19.97   41.83
 68   59.85    43.13   19.86   44.52
 69   59.56    43.76   19.87   44.44
 70   59.93    44.25   19.98   44.25
 71   59.45    44.42   19.91   43.68
 72   59.43    44.55   20.00   44.71
 73   59.85    44.85   19.97   42.59
 74   59.86    44.48   19.98   42.99
 75   59.80    45.09   19.98   44.42
 76   59.61    46.06   19.88   44.69
 77   59.96    42.46   19.97   42.87
 78   59.81    46.64   19.81   43.70
 79   59.98    45.89   19.81   44.43
 80   59.55    44.69   19.83   45.13
 81   59.60    44.99   19.84   44.29
 82   59.58    44.92   19.95   42.42
 83   59.85    44.73   19.98   44.51
 84   59.64    44.97   19.84   43.97
 85   59.92    44.17   19.82   42.49
 86   59.72    44.09   19.92   44.65
 87   59.53    45.04   19.88   42.85
 88   59.41    45.22   19.82   45.29
 89   59.80    47.37   19.85   43.47
 90   59.95    45.05   19.81   44.19
 91   59.90    44.81   19.89   44.24
 92   59.60    44.82   19.99   44.66
 93   59.44    43.42   19.91   44.77
 94   59.71    45.13   19.83   43.20
 95   59.93    44.02   19.88   43.64
 96   59.47    45.00   19.92   44.62
 97   59.50    45.58   19.89   45.63
 98   59.80    44.75   19.99   43.84
 99   59.52    46.10   19.92   44.37
DTC: 60 , AVERAGE U: 28.80
========
DTC: 60 , AVERAGE e: 0.61
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.68    44.30   19.90   44.50
  1   59.99    44.63   20.00   46.21
  2   59.92    42.34   19.99   45.27
  3   59.79    45.14   19.87   44.44
  4   59.57    42.53   19.94   44.45
  5   59.41    43.15   19.84   44.57
  6   59.50    45.83   19.88   44.45
  7   59.83    41.25   19.84   42.55
  8   59.60    45.24   19.90   45.31
  9   59.80    43.16   19.83   46.30
 10   59.66    42.28   19.92   45.75
 11   59.42    45.12   19.92   44.85
 12   59.83    45.32   20.00   42.58
 13   59.45    43.02   19.86   47.26
 14   59.57    44.26   19.82   43.56
 15   59.94    47.68   19.91   43.31
 16   59.84    43.51   19.86   43.20
 17   59.58    42.75   19.99   44.58
 18   59.53    42.91   19.97   42.52
 19   59.74    43.85   19.94   44.61
 20   59.55    46.26   19.89   44.43
 21   59.53    45.45   19.86   44.40
 22   59.97    44.80   19.95   43.37
 23   59.48    43.10   19.99   44.77
 24   59.46    44.05   19.97   45.75
 25   59.81    43.68   19.87   44.90
 26   59.85    44.85   19.85   45.22
 27   59.45    44.02   19.88   44.01
 28   59.60    44.82   19.93   45.75
 29   59.99    43.77   19.90   43.95
 30   59.42    43.49   19.84   44.85
 31   59.89    43.52   19.84   42.79
 32   59.42    45.15   19.90   42.81
 33   59.59    43.22   19.93   46.46
 34   59.48    43.99   19.86   43.05
 35   59.69    44.19   19.84   44.93
 36   59.89    43.34   19.93   44.68
 37   59.63    44.13   19.97   43.73
 38   59.55    44.16   19.98   45.40
 39   59.62    44.25   19.98   43.07
 40   59.80    45.88   19.81   44.43
 41   59.99    44.60   19.88   44.03
 42   59.52    44.78   19.88   43.77
 43   59.65    44.32   19.98   44.20
 44   59.52    45.02   19.83   42.33
 45   59.87    44.02   19.96   44.75
 46   59.58    44.91   19.97   45.03
 47   59.94    43.41   19.86   44.54
 48   59.71    43.48   19.95   43.81
 49   59.95    42.93   19.94   44.38
 50   59.98    43.93   19.80   44.65
 51   59.46    44.40   19.81   44.76
 52   59.69    42.50   19.83   44.35
 53   59.70    44.89   19.87   45.26
 54   59.67    42.89   19.95   45.43
 55   59.52    44.30   19.92   43.15
 56   59.81    45.01   19.96   43.62
 57   59.41    42.13   19.92   44.32
 58   59.97    43.49   19.98   42.87
 59   59.65    44.52   19.88   44.33
 60   59.94    43.04   19.94   42.94
 61   59.78    44.68   19.96   45.57
 62   59.77    43.92   19.87   45.40
 63   59.72    46.33   19.97   43.22
 64   59.60    45.32   19.94   44.03
 65   59.97    45.76   19.89   44.76
 66   59.64    43.82   19.89   44.84
 67   59.41    45.13   19.93   43.57
 68   59.53    43.87   19.87   43.75
 69   59.68    45.29   19.80   43.49
 70   59.74    44.42   19.99   43.66
 71   59.98    44.14   19.92   43.76
 72   59.44    44.16   19.82   42.89
 73   59.84    45.72   19.87   45.11
 74   59.57    44.13   19.81   43.58
 75   59.96    45.24   19.85   45.62
 76   59.60    42.93   19.91   43.66
 77   59.97    44.54   19.90   41.68
 78   59.56    43.73   19.90   44.21
 79   59.69    44.49   20.00   43.82
 80   59.60    45.06   20.00   43.77
 81   59.49    42.57   19.80   44.48
 82   59.86    42.77   19.81   43.11
 83   59.61    43.29   19.88   44.58
 84   59.91    43.60   19.96   44.21
 85   59.55    44.26   19.94   43.67
 86   59.74    44.20   19.83   45.75
 87   59.77    44.40   19.89   43.73
 88   59.43    45.46   19.93   45.47
 89   59.62    44.96   19.94   46.12
 90   59.74    45.01   19.89   45.61
 91   59.58    43.50   19.97   44.84
 92   59.75    45.00   19.97   43.78
 93   59.80    44.15   19.83   45.56
 94   59.51    43.98   19.91   44.35
 95   59.89    45.28   19.92   45.62
 96   59.58    44.26   19.92   44.36
 97   59.81    45.46   19.85   43.41
 98   59.57    44.23   19.84   44.63
 99   59.62    44.44   19.95   43.49
DTC: 60 , AVERAGE U: 28.80
========
DTC: 60 , AVERAGE e: 0.61
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.68    44.30   19.90   44.50
  1   59.99    44.63   20.00   46.21
  2   59.92    42.34   19.99   45.27
  3   59.79    45.14   19.87   44.44
