DTC: 90 , AVERAGE U: 43.14
========
DTC: 90 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
 60   78.81    50.86   19.89   49.36
 61   78.72    49.50   19.99   48.96
 62   78.70    50.80   19.89   47.48
 63   78.52    48.85   19.88   49.21
 64   78.99    49.46   19.81   47.98
 65   78.84    48.49   19.95   49.99
 66   78.56    49.59   19.97   49.40
 67   78.74    51.30   19.97   49.16
 68   78.31    49.66   19.86   49.04
 69   78.90    50.59   19.95   49.67
 70   78.26    49.53   19.93   49.88
 71   78.76    48.91   19.94   49.64
 72   78.93    49.92   19.82   49.05
 73   78.93    50.41   19.88   49.82
 74   78.44    50.59   19.80   50.29
 75   78.86    49.17   19.84   50.27
 76   78.71    51.42   19.82   48.36
 77   78.85    49.84   19.95   48.25
 78   78.87    50.44   19.85   49.77
 79   78.74    49.62   19.85   49.27
 80   78.49    48.89   19.85   48.99
 81   78.74    51.81   19.84   48.43
 82   78.31    50.20   19.97   49.13
 83   78.42    51.32   19.82   49.91
 84   78.28    48.25   19.99   49.93
 85   78.67    50.62   19.95   49.72
 86   78.26    49.55   19.97   50.69
 87   78.95    49.97   19.92   51.59
 88   78.66    49.49   19.88   50.46
 89   78.56    50.59   19.81   49.94
 90   78.84    49.93   19.90   51.28
 91   78.73    48.20   19.94   47.46
 92   78.37    49.03   19.94   48.18
 93   78.66    50.09   19.82   47.43
 94   78.98    51.28   19.82   48.91
 95   78.63    49.15   19.86   51.23
 96   78.89    49.93   19.80   49.58
 97   78.98    49.98   19.86   49.95
 98   78.92    49.13   19.82   50.96
 99   78.38    50.51   20.00   47.92
DTC: 79 , AVERAGE U: 42.62
========
DTC: 79 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   78.82    50.98   19.89   50.23
  1   78.34    47.09   19.82   50.20
  2   78.76    51.48   19.86   49.52
  3   78.69    49.34   19.93   51.46
  4   78.52    50.08   19.88   49.39
  5   78.92    49.75   19.99   50.06
  6   78.36    48.15   19.83   50.03
  7   78.37    50.37   19.84   48.48
  8   78.42    50.97   19.96   49.56
  9   78.94    49.69   19.95   49.43
 10   78.80    49.83   19.94   51.37
 11   78.43    49.99   19.97   51.32
 12   78.86    48.37   19.92   47.84
 13   78.93    48.40   19.89   50.71
 14   78.59    48.71   19.97   51.01
 15   78.69    50.46   19.81   51.44
 16   78.27    51.01   19.92   51.01
 17   78.88    49.11   19.80   50.89
 18   78.55    48.98   19.99   49.16
 19   78.65    50.75   19.94   49.41
 20   78.86    49.43   20.00   48.98
 21   78.36    50.48   19.95   48.75
 22   78.27    49.91   19.84   50.44
 23   78.21    49.65   19.93   50.69
 24   78.66    49.95   19.81   49.08
 25   78.23    47.86   19.89   49.92
 26   78.53    47.62   19.92   50.13
 27   78.79    51.25   19.88   52.12
 28   78.87    49.71   19.91   49.52
 29   78.77    50.91   19.97   51.13
 30   78.55    51.32   19.95   49.51
 31   78.62    50.75   19.98   48.53
 32   78.51    49.84   19.85   49.75
 33   78.66    50.19   19.89   51.45
 34   78.39    49.42   19.99   48.79
 35   78.38    48.56   19.99   50.20
 36   78.68    50.29   19.97   49.65
 37   78.63    49.20   19.98   50.26
 38   78.52    49.45   19.86   49.69
 39   78.81    50.99   19.84   51.67
 40   78.32    49.35   19.91   50.17
 41   79.00    50.74   19.96   49.73
 42   78.95    51.13   19.92   50.27
 43   78.95    49.04   19.81   49.91
 44   78.43    48.76   19.88   50.43
 45   78.46    50.36   19.89   50.51
 46   78.33    50.62   19.99   50.01
 47   78.76    50.75   20.00   48.77
 48   78.99    49.76   19.97   51.34
 49   78.66    49.44   19.91   50.64
 50   78.82    50.17   19.88   48.56
 51   78.28    49.33   19.90   49.24
 52   78.94    49.39   19.97   50.47
 53   78.82    51.49   19.80   48.30
 54   78.37    49.25   19.92   49.65
 55   78.60    51.26   19.82   50.23
 56   78.46    49.74   19.94   50.44
 57   78.73    49.37   19.80   50.34
 58   78.81    50.11   19.82   49.71
 59   78.87    51.59   19.86   50.98
 60   78.81    50.86   19.89   49.36
 61   78.72    49.50   19.99   48.96
 62   78.70    50.80   19.89   47.48
 63   78.52    48.85   19.88   49.21
 64   78.99    49.46   19.81   47.98
 65   78.84    48.49   19.95   49.99
 66   78.56    49.59   19.97   49.40
 67   78.74    51.30   19.97   49.16
 68   78.31    49.66   19.86   49.04
 69   78.90    50.59   19.95   49.67
 70   78.26    49.53   19.93   49.88
 71   78.76    48.91   19.94   49.64
 72   78.93    49.92   19.82   49.05
 73   78.93    50.41   19.88   49.82
 74   78.44    50.59   19.80   50.29
 75   78.86    49.17   19.84   50.27
 76   78.71    51.42   19.82   48.36
 77   78.85    49.84   19.95   48.25
 78   78.87    50.44   19.85   49.77
 79   78.74    49.62   19.85   49.27
 80   78.49    48.89   19.85   48.99
 81   78.74    51.81   19.84   48.43
 82   78.31    50.20   19.97   49.13
 83   78.42    51.32   19.82   49.91
 84   78.28    48.25   19.99   49.93
 85   78.67    50.62   19.95   49.72
 86   78.26    49.55   19.97   50.69
 87   78.95    49.97   19.92   51.59
 88   78.66    49.49   19.88   50.46
 89   78.56    50.59   19.81   49.94
 90   78.84    49.93   19.90   51.28
 91   78.73    48.20   19.94   47.46
 92   78.37    49.03   19.94   48.18
 93   78.66    50.09   19.82   47.43
 94   78.98    51.28   19.82   48.91
 95   78.63    49.15   19.86   51.23
 96   78.89    49.93   19.80   49.58
 97   78.98    49.98   19.86   49.95
 98   78.92    49.13   19.82   50.96
 99   78.38    50.51   20.00   47.92
DTC: 78 , AVERAGE U: 42.82
========
DTC: 78 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   77.32    49.55   19.81   47.89
  1   77.46    48.83   19.84   49.85
  2   77.96    50.40   19.97   49.59
  3   77.45    49.08   19.93   50.46
  4   77.82    50.10   19.96   49.73
  5   77.39    49.25   19.98   51.46
  6   77.38    49.30   19.86   49.33
  7   77.55    49.77   19.97   50.73
  8   77.50    50.96   19.98   48.65
  9   77.47    50.83   19.83   49.91
 10   77.64    49.16   19.89   49.45
 11   77.62    49.10   19.99   50.05
 12   77.28    50.95   19.96   49.43
 13   77.72    49.15   19.84   49.10
 14   77.54    47.70   19.93   50.11
 15   77.29    50.47   19.88   48.63
 16   77.96    47.75   19.84   49.52
 17   77.89    50.74   19.85   49.61
 18   77.24    48.59   19.99   49.29
 19   77.48    49.49   20.00   48.77
 20   77.50    50.62   19.84   49.24
 21   77.85    50.49   19.82   49.43
 22   77.64    49.68   19.90   51.87
 23   77.86    49.49   19.94   49.14
 24   77.28    49.66   19.89   49.97
 25   77.43    49.64   19.82   48.80
 26   77.45    46.64   19.83   49.11
 27   77.99    47.86   19.93   51.06
 28   77.53    50.28   19.99   49.76
 29   77.68    49.83   19.81   50.10
 30   77.70    50.25   19.98   49.90
 31   77.86    50.15   19.96   50.85
 32   77.97    48.37   19.93   48.83
 33   77.50    49.43   19.85   48.69
 34   77.77    49.80   19.98   50.62
 35   77.96    50.61   19.94   49.21
 36   77.57    49.48   19.85   49.77
 37   77.68    48.69   19.88   49.63
 38   77.64    48.39   19.96   48.56
 39   77.99    49.27   19.93   49.61
 40   77.72    51.74   19.80   48.48
 41   77.31    47.43   19.86   47.48
 42   77.22    51.24   19.92   49.39
 43   77.26    49.77   19.93   48.62
 44   77.94    50.27   19.96   50.52
 45   77.33    49.08   19.85   49.36
 46   77.64    48.98   19.87   51.04
 47   77.36    48.03   19.97   48.72
 48   77.34    48.78   19.95   49.40
 49   77.69    50.46   19.89   49.18
 50   77.73    48.35   19.81   50.36
 51   77.86    48.59   19.90   48.20
 52   77.30    50.68   19.80   48.91
 53   77.72    49.90   19.94   49.33
 54   77.41    50.48   19.92   49.05
 55   77.66    50.12   19.96   50.12
 56   77.38    48.34   19.82   47.31
 57   77.61    48.73   19.84   49.25
 58   77.95    49.63   19.97   52.93
 59   77.46    49.89   19.99   48.34
 60   77.61    48.57   19.85   48.89
 61   77.55    50.15   19.92   49.90
 62   77.36    48.33   19.91   49.25
 63   77.90    48.61   19.91   48.29
 64   77.63    48.85   19.88   50.39
 65   77.66    47.80   19.91   49.43
 66   77.99    50.07   19.94   50.34
 67   77.91    49.46   19.99   48.24
 68   77.75    50.08   19.98   49.28
 69   77.97    48.37   19.87   48.64
 70   77.98    48.96   19.87   48.76
 71   77.75    49.90   19.86   49.43
 72   77.76    49.42   19.96   49.02
 73   77.69    50.33   19.99   50.30
 74   77.30    49.12   19.96   49.60
 75   77.30    48.75   19.93   48.77
 76   77.86    48.44   19.90   48.96
 77   77.35    49.69   19.96   47.96
 78   77.84    48.59   19.96   49.16
 79   77.99    51.05   19.81   47.72
 80   77.40    47.70   19.86   49.38
 81   77.97    50.92   19.85   47.71
 82   77.88    48.90   19.84   49.08
 83   77.58    48.02   19.89   50.15
 84   77.96    48.51   19.81   49.73
 85   77.68    49.84   19.96   49.77
 86   77.92    49.56   19.81   49.02
 87   77.53    50.11   19.99   50.46
 88   77.90    50.06   19.90   49.40
 89   77.28    48.61   19.94   50.36
 90   77.62    48.73   19.96   48.64
 91   77.68    48.11   19.90   49.46
 92   77.70    48.53   19.82   49.89
 93   77.43    50.24   19.92   49.99
 94   77.82    49.85   19.92   48.15
 95   77.68    49.44   19.85   48.78
 96   77.93    49.51   19.91   50.28
 97   77.52    49.31   19.99   49.37
 98   77.86    50.39   19.81   49.63
 99   77.93    51.01   19.81   48.99
DTC: 78 , AVERAGE U: 42.82
========
DTC: 78 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   77.32    49.55   19.81   47.89
  1   77.46    48.83   19.84   49.85
  2   77.96    50.40   19.97   49.59
  3   77.45    49.08   19.93   50.46
  4   77.82    50.10   19.96   49.73
  5   77.39    49.25   19.98   51.46
  6   77.38    49.30   19.86   49.33
  7   77.55    49.77   19.97   50.73
  8   77.50    50.96   19.98   48.65
  9   77.47    50.83   19.83   49.91
 10   77.64    49.16   19.89   49.45
 11   77.62    49.10   19.99   50.05
 12   77.28    50.95   19.96   49.43
 13   77.72    49.15   19.84   49.10
 14   77.54    47.70   19.93   50.11
 15   77.29    50.47   19.88   48.63
 16   77.96    47.75   19.84   49.52
 17   77.89    50.74   19.85   49.61
 18   77.24    48.59   19.99   49.29
 19   77.48    49.49   20.00   48.77
 20   77.50    50.62   19.84   49.24
 21   77.85    50.49   19.82   49.43
 22   77.64    49.68   19.90   51.87
 23   77.86    49.49   19.94   49.14
 24   77.28    49.66   19.89   49.97
 25   77.43    49.64   19.82   48.80
 26   77.45    46.64   19.83   49.11
 27   77.99    47.86   19.93   51.06
 28   77.53    50.28   19.99   49.76
 29   77.68    49.83   19.81   50.10
 30   77.70    50.25   19.98   49.90
 31   77.86    50.15   19.96   50.85
 32   77.97    48.37   19.93   48.83
 33   77.50    49.43   19.85   48.69
 34   77.77    49.80   19.98   50.62
 35   77.96    50.61   19.94   49.21
 36   77.57    49.48   19.85   49.77
 37   77.68    48.69   19.88   49.63
 38   77.64    48.39   19.96   48.56
 39   77.99    49.27   19.93   49.61
 40   77.72    51.74   19.80   48.48
 41   77.31    47.43   19.86   47.48
 42   77.22    51.24   19.92   49.39
 43   77.26    49.77   19.93   48.62
 44   77.94    50.27   19.96   50.52
 45   77.33    49.08   19.85   49.36
 46   77.64    48.98   19.87   51.04
 47   77.36    48.03   19.97   48.72
 48   77.34    48.78   19.95   49.40
 49   77.69    50.46   19.89   49.18
 50   77.73    48.35   19.81   50.36
 51   77.86    48.59   19.90   48.20
 52   77.30    50.68   19.80   48.91
 53   77.72    49.90   19.94   49.33
 54   77.41    50.48   19.92   49.05
 55   77.66    50.12   19.96   50.12
 56   77.38    48.34   19.82   47.31
 57   77.61    48.73   19.84   49.25
 58   77.95    49.63   19.97   52.93
 59   77.46    49.89   19.99   48.34
 60   77.61    48.57   19.85   48.89
 61   77.55    50.15   19.92   49.90
 62   77.36    48.33   19.91   49.25
 63   77.90    48.61   19.91   48.29
 64   77.63    48.85   19.88   50.39
 65   77.66    47.80   19.91   49.43
 66   77.99    50.07   19.94   50.34
 67   77.91    49.46   19.99   48.24
 68   77.75    50.08   19.98   49.28
 69   77.97    48.37   19.87   48.64
 70   77.98    48.96   19.87   48.76
 71   77.75    49.90   19.86   49.43
 72   77.76    49.42   19.96   49.02
 73   77.69    50.33   19.99   50.30
 74   77.30    49.12   19.96   49.60
 75   77.30    48.75   19.93   48.77
 76   77.86    48.44   19.90   48.96
 77   77.35    49.69   19.96   47.96
 78   77.84    48.59   19.96   49.16
 79   77.99    51.05   19.81   47.72
 80   77.40    47.70   19.86   49.38
 81   77.97    50.92   19.85   47.71
 82   77.88    48.90   19.84   49.08
 83   77.58    48.02   19.89   50.15
 84   77.96    48.51   19.81   49.73
 85   77.68    49.84   19.96   49.77
 86   77.92    49.56   19.81   49.02
 87   77.53    50.11   19.99   50.46
 88   77.90    50.06   19.90   49.40
 89   77.28    48.61   19.94   50.36
 90   77.62    48.73   19.96   48.64
 91   77.68    48.11   19.90   49.46
 92   77.70    48.53   19.82   49.89
 93   77.43    50.24   19.92   49.99
 94   77.82    49.85   19.92   48.15
 95   77.68    49.44   19.85   48.78
 96   77.93    49.51   19.91   50.28
 97   77.52    49.31   19.99   49.37
 98   77.86    50.39   19.81   49.63
 99   77.93    51.01   19.81   48.99
DTC: 77 , AVERAGE U: 42.84
========
DTC: 77 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   76.77    48.39   19.92   48.41
  1   76.81    46.82   19.85   50.84
  2   76.71    49.42   19.95   48.24
  3   76.90    48.65   19.81   49.44
  4   76.81    49.88   20.00   48.95
  5   76.95    49.05   19.92   49.93
  6   76.35    48.31   19.86   50.51
  7   76.96    48.91   19.99   49.53
  8   76.97    48.10   19.87   48.82
  9   76.40    49.57   19.91   50.51
 10   76.88    48.80   19.89   51.23
 11   76.84    50.39   19.84   49.14
 12   76.60    49.82   19.97   49.24
 13   76.77    48.07   19.87   49.71
 14   76.78    49.07   19.80   49.24
 15   76.65    49.34   19.83   48.21
 16   76.46    46.97   19.86   48.92
 17   76.31    49.03   19.92   49.75
 18   76.63    49.73   19.97   49.16
 19   76.98    48.23   19.86   47.46
 20   76.32    47.97   19.94   48.56
 21   76.56    47.19   19.94   48.57
 22   76.93    50.57   19.83   46.58
 23   76.31    47.90   19.86   48.89
 24   76.98    48.66   19.82   48.42
 25   76.66    48.37   19.88   49.32
 26   76.44    48.68   19.87   50.52
 27   76.48    50.55   19.98   48.99
 28   76.54    46.64   19.81   48.96
 29   76.60    48.20   19.97   49.25
 30   76.61    49.84   19.90   47.25
 31   76.25    49.66   19.88   47.70
 32   76.40    48.68   19.82   49.51
 33   76.25    47.60   19.95   49.20
 34   76.58    48.91   19.93   49.41
 35   76.39    49.57   19.86   49.07
 36   76.72    47.38   19.94   49.97
 37   76.83    49.37   19.82   48.23
 38   76.25    48.21   19.94   48.96
 39   76.58    48.90   19.83   48.30
 40   76.24    48.69   19.86   49.72
 41   76.60    49.26   19.86   48.70
 42   76.59    49.41   19.98   50.10
 43   76.70    48.99   19.93   50.12
 44   76.53    50.75   19.91   48.48
 45   76.78    48.66   19.92   47.34
 46   76.32    49.51   19.88   47.22
 47   76.59    48.65   19.88   49.53
 48   76.42    49.67   19.92   50.06
 49   76.33    48.64   19.93   50.78
 50   76.69    47.33   19.85   49.06
 51   76.91    48.37   19.98   51.13
 52   76.36    49.80   19.94   48.40
 53   76.80    48.18   19.95   50.19
 54   76.42    47.28   19.93   47.62
 55   76.64    49.17   19.96   49.60
 56   76.45    49.54   19.99   49.84
 57   76.82    48.63   19.90   49.93
 58   76.25    48.15   19.97   48.00
 59   76.96    48.76   19.88   47.93
 60   77.00    47.68   19.87   47.41
 61   76.97    50.26   19.83   47.69
 62   76.46    46.76   19.93   49.76
 63   76.93    49.94   19.82   50.51
 64   76.45    48.78   19.85   50.21
 65   76.28    48.18   19.92   50.26
 66   76.23    49.10   19.83   48.12
 67   76.72    49.61   19.80   48.56
 68   76.37    50.46   19.98   47.26
 69   76.41    48.96   19.87   48.90
 70   76.39    48.62   19.82   46.09
 71   76.84    47.81   19.97   49.08
 72   76.33    48.96   19.93   47.63
 73   76.32    49.19   19.98   51.46
 74   76.57    47.96   19.98   49.24
 75   76.74    49.44   19.88   49.50
 76   76.90    51.04   19.85   49.51
 77   76.82    49.06   19.98   48.54
 78   76.98    49.02   19.92   48.30
 79   76.29    48.20   19.97   48.17
 80   76.50    46.78   19.82   47.24
 81   76.35    48.92   19.87   48.47
 82   76.29    48.41   19.80   47.83
 83   76.73    49.82   19.82   48.58
 84   76.81    50.18   19.96   47.89
 85   76.45    49.10   19.94   47.35
 86   76.61    47.47   19.86   48.33
 87   76.76    51.02   19.98   48.77
 88   76.27    47.41   19.88   47.12
 89   76.42    48.98   19.91   48.33
 90   76.98    47.86   20.00   49.99
 91   76.69    47.96   19.93   49.11
 92   76.41    47.44   19.94   47.36
 93   76.68    48.86   19.87   48.77
 94   76.35    50.67   19.94   48.57
 95   76.31    49.22   19.93   49.27
 96   76.61    48.53   19.92   48.32
 97   76.86    47.27   19.98   47.82
 98   76.60    47.63   19.85   47.97
 99   76.24    48.55   20.00   49.58
DTC: 77 , AVERAGE U: 42.84
========
DTC: 77 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   76.77    48.39   19.92   48.41
  1   76.81    46.82   19.85   50.84
  2   76.71    49.42   19.95   48.24
  3   76.90    48.65   19.81   49.44
  4   76.81    49.88   20.00   48.95
  5   76.95    49.05   19.92   49.93
  6   76.35    48.31   19.86   50.51
  7   76.96    48.91   19.99   49.53
  8   76.97    48.10   19.87   48.82
  9   76.40    49.57   19.91   50.51
 10   76.88    48.80   19.89   51.23
 11   76.84    50.39   19.84   49.14
 12   76.60    49.82   19.97   49.24
 13   76.77    48.07   19.87   49.71
 14   76.78    49.07   19.80   49.24
 15   76.65    49.34   19.83   48.21
 16   76.46    46.97   19.86   48.92
 17   76.31    49.03   19.92   49.75
 18   76.63    49.73   19.97   49.16
 19   76.98    48.23   19.86   47.46
 20   76.32    47.97   19.94   48.56
 21   76.56    47.19   19.94   48.57
 22   76.93    50.57   19.83   46.58
 23   76.31    47.90   19.86   48.89
 24   76.98    48.66   19.82   48.42
 25   76.66    48.37   19.88   49.32
 26   76.44    48.68   19.87   50.52
 27   76.48    50.55   19.98   48.99
 28   76.54    46.64   19.81   48.96
 29   76.60    48.20   19.97   49.25
 30   76.61    49.84   19.90   47.25
 31   76.25    49.66   19.88   47.70
 32   76.40    48.68   19.82   49.51
 33   76.25    47.60   19.95   49.20
 34   76.58    48.91   19.93   49.41
 35   76.39    49.57   19.86   49.07
 36   76.72    47.38   19.94   49.97
 37   76.83    49.37   19.82   48.23
 38   76.25    48.21   19.94   48.96
