DTC: 60 , AVERAGE U: 41.48
========
DTC: 60 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
  2   59.95    35.86   19.90   36.60
  3   59.67    36.28   19.95   37.32
  4   59.96    37.81   19.97   34.93
  5   59.43    37.21   20.00   36.36
  6   59.49    38.51   19.85   36.67
  7   59.70    36.49   19.95   35.66
  8   59.45    36.61   19.89   36.07
  9   59.72    34.62   19.81   33.78
 10   59.47    37.55   19.81   35.56
 11   59.49    36.04   19.90   36.99
 12   59.54    35.76   19.89   35.67
 13   59.84    36.47   19.94   37.34
 14   59.94    36.03   19.93   37.29
 15   59.76    35.72   19.96   35.74
 16   59.83    35.05   19.83   36.99
 17   59.89    36.00   19.97   36.78
 18   59.98    37.25   19.97   36.40
 19   59.72    36.90   19.82   37.32
 20   59.79    37.08   19.83   36.50
 21   59.69    35.90   19.90   36.69
 22   59.58    37.58   19.96   37.31
 23   59.42    36.19   19.81   36.67
 24   59.67    35.79   19.94   38.22
 25   59.80    37.30   19.91   36.20
 26   59.53    36.88   19.86   36.54
 27   59.99    36.83   19.86   37.36
 28   59.54    36.43   19.91   36.72
 29   59.84    36.52   19.89   37.23
 30   59.94    36.88   19.94   37.64
 31   59.91    36.64   19.87   37.62
 32   59.72    35.30   19.99   38.00
 33   59.91    36.65   19.98   35.23
 34   59.78    34.23   19.84   37.41
 35   59.97    37.39   19.96   34.43
 36   59.41    37.60   19.80   36.75
 37   59.66    35.79   19.88   37.92
 38   59.68    35.66   19.85   37.63
 39   59.79    38.22   19.97   38.32
 40   59.60    35.81   19.98   38.14
 41   59.72    35.33   19.87   37.41
 42   59.78    36.88   19.99   35.76
 43   59.43    37.01   19.84   36.10
 44   59.99    36.73   19.90   37.38
 45   59.77    35.88   19.94   35.87
 46   59.78    37.74   19.83   36.34
 47   59.72    36.74   19.88   37.04
 48   59.99    36.23   19.87   33.82
 49   59.41    37.85   19.83   35.65
 50   59.87    35.74   19.84   38.61
 51   59.78    37.73   19.94   38.02
 52   59.61    38.31   19.93   36.89
 53   59.91    36.17   19.86   34.66
 54   59.41    35.75   19.91   35.29
 55   59.96    36.38   19.97   36.07
 56   59.65    34.74   19.91   37.47
 57   59.78    36.64   19.89   37.80
 58   59.60    36.54   19.83   37.95
 59   59.80    38.42   19.99   34.74
 60   59.55    37.35   19.96   34.38
 61   59.54    37.52   19.91   35.27
 62   59.45    36.32   19.95   34.59
 63   59.61    37.44   19.91   35.46
 64   60.00    38.82   19.81   36.58
 65   59.95    36.66   19.90   36.21
 66   59.95    37.39   19.90   36.66
 67   59.96    37.02   19.96   36.00
 68   59.86    37.20   19.90   36.03
 69   59.63    36.49   19.89   37.56
 70   59.52    36.01   19.81   35.96
 71   59.97    37.57   19.81   36.75
 72   59.92    36.22   19.93   36.05
 73   59.40    35.07   19.87   35.91
 74   59.49    35.49   19.95   35.93
 75   59.93    36.31   19.86   36.41
 76   59.71    38.10   19.87   35.70
 77   59.66    35.51   19.84   38.71
 78   59.50    35.49   19.84   35.39
 79   59.42    36.60   19.90   36.47
 80   59.95    36.59   19.89   36.80
 81   59.54    36.77   19.82   35.99
 82   59.79    37.59   19.95   37.41
 83   59.56    36.98   19.89   35.01
 84   59.65    36.89   19.92   37.51
 85   59.44    36.70   19.87   36.39
 86   59.80    35.70   19.85   34.93
 87   59.48    36.28   19.95   36.05
 88   59.99    36.11   19.80   35.44
 89   59.43    36.23   19.90   36.11
 90   59.50    35.94   19.95   37.13
 91   59.46    37.51   19.81   38.18
 92   59.66    36.33   19.99   39.16
 93   59.81    37.24   19.82   36.00
 94   59.92    36.41   19.97   35.48
 95   59.60    35.10   19.80   36.48
 96   59.55    36.03   19.94   37.36
 97   59.70    35.73   19.92   35.95
 98   59.98    34.80   19.90   37.47
 99   59.90    37.61   19.96   35.75
DTC: 60 , AVERAGE U: 34.95
========
DTC: 60 , AVERAGE e: 0.42
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.78    37.09   19.83   38.57
  1   59.48    37.03   19.92   34.74
  2   59.95    35.86   19.90   36.60
  3   59.67    36.28   19.95   37.32
  4   59.96    37.81   19.97   34.93
  5   59.43    37.21   20.00   36.36
  6   59.49    38.51   19.85   36.67
  7   59.70    36.49   19.95   35.66
  8   59.45    36.61   19.89   36.07
  9   59.72    34.62   19.81   33.78
 10   59.47    37.55   19.81   35.56
 11   59.49    36.04   19.90   36.99
 12   59.54    35.76   19.89   35.67
 13   59.84    36.47   19.94   37.34
 14   59.94    36.03   19.93   37.29
 15   59.76    35.72   19.96   35.74
 16   59.83    35.05   19.83   36.99
 17   59.89    36.00   19.97   36.78
 18   59.98    37.25   19.97   36.40
 19   59.72    36.90   19.82   37.32
 20   59.79    37.08   19.83   36.50
 21   59.69    35.90   19.90   36.69
 22   59.58    37.58   19.96   37.31
 23   59.42    36.19   19.81   36.67
 24   59.67    35.79   19.94   38.22
 25   59.80    37.30   19.91   36.20
 26   59.53    36.88   19.86   36.54
 27   59.99    36.83   19.86   37.36
 28   59.54    36.43   19.91   36.72
 29   59.84    36.52   19.89   37.23
 30   59.94    36.88   19.94   37.64
 31   59.91    36.64   19.87   37.62
 32   59.72    35.30   19.99   38.00
 33   59.91    36.65   19.98   35.23
 34   59.78    34.23   19.84   37.41
 35   59.97    37.39   19.96   34.43
 36   59.41    37.60   19.80   36.75
 37   59.66    35.79   19.88   37.92
 38   59.68    35.66   19.85   37.63
 39   59.79    38.22   19.97   38.32
 40   59.60    35.81   19.98   38.14
 41   59.72    35.33   19.87   37.41
 42   59.78    36.88   19.99   35.76
 43   59.43    37.01   19.84   36.10
 44   59.99    36.73   19.90   37.38
 45   59.77    35.88   19.94   35.87
 46   59.78    37.74   19.83   36.34
 47   59.72    36.74   19.88   37.04
 48   59.99    36.23   19.87   33.82
 49   59.41    37.85   19.83   35.65
 50   59.87    35.74   19.84   38.61
 51   59.78    37.73   19.94   38.02
 52   59.61    38.31   19.93   36.89
 53   59.91    36.17   19.86   34.66
 54   59.41    35.75   19.91   35.29
 55   59.96    36.38   19.97   36.07
 56   59.65    34.74   19.91   37.47
 57   59.78    36.64   19.89   37.80
 58   59.60    36.54   19.83   37.95
 59   59.80    38.42   19.99   34.74
 60   59.55    37.35   19.96   34.38
 61   59.54    37.52   19.91   35.27
 62   59.45    36.32   19.95   34.59
 63   59.61    37.44   19.91   35.46
 64   60.00    38.82   19.81   36.58
 65   59.95    36.66   19.90   36.21
 66   59.95    37.39   19.90   36.66
 67   59.96    37.02   19.96   36.00
 68   59.86    37.20   19.90   36.03
 69   59.63    36.49   19.89   37.56
 70   59.52    36.01   19.81   35.96
 71   59.97    37.57   19.81   36.75
 72   59.92    36.22   19.93   36.05
 73   59.40    35.07   19.87   35.91
 74   59.49    35.49   19.95   35.93
 75   59.93    36.31   19.86   36.41
 76   59.71    38.10   19.87   35.70
 77   59.66    35.51   19.84   38.71
 78   59.50    35.49   19.84   35.39
 79   59.42    36.60   19.90   36.47
 80   59.95    36.59   19.89   36.80
 81   59.54    36.77   19.82   35.99
 82   59.79    37.59   19.95   37.41
 83   59.56    36.98   19.89   35.01
 84   59.65    36.89   19.92   37.51
 85   59.44    36.70   19.87   36.39
 86   59.80    35.70   19.85   34.93
 87   59.48    36.28   19.95   36.05
 88   59.99    36.11   19.80   35.44
 89   59.43    36.23   19.90   36.11
 90   59.50    35.94   19.95   37.13
 91   59.46    37.51   19.81   38.18
 92   59.66    36.33   19.99   39.16
 93   59.81    37.24   19.82   36.00
 94   59.92    36.41   19.97   35.48
 95   59.60    35.10   19.80   36.48
 96   59.55    36.03   19.94   37.36
 97   59.70    35.73   19.92   35.95
 98   59.98    34.80   19.90   37.47
 99   59.90    37.61   19.96   35.75
DTC: 60 , AVERAGE U: 34.94
========
DTC: 60 , AVERAGE e: 0.58
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.85    35.47   19.84   35.41
  1   59.57    36.85   19.86   36.69
  2   59.96    36.98   19.95   36.56
  3   59.41    37.73   19.97   36.81
  4   59.78    36.68   19.83   36.44
  5   59.76    38.47   19.93   35.76
  6   59.99    36.14   19.83   36.60
  7   59.66    36.32   19.93   36.86
  8   59.81    36.82   19.83   37.84
  9   59.61    36.67   19.95   35.12
 10   59.78    35.31   19.96   37.53
 11   59.66    37.00   19.90   37.94
 12   59.70    38.02   19.93   37.16
 13   59.93    35.75   19.84   35.33
 14   59.47    37.85   20.00   36.55
 15   59.55    37.18   19.98   36.26
 16   59.67    35.75   19.93   36.24
 17   59.42    37.37   19.94   35.52
 18   59.89    36.23   19.86   35.79
 19   59.67    36.38   19.98   37.89
 20   59.56    36.24   19.98   36.64
 21   59.88    36.73   19.85   34.97
 22   59.71    34.85   19.86   37.10
 23   59.91    37.55   19.92   37.49
 24   59.80    35.45   19.88   36.56
 25   59.53    37.04   19.93   36.62
 26   59.68    37.05   19.87   37.71
 27   59.62    35.95   19.93   37.12
 28   59.91    36.00   19.84   35.42
 29   59.50    37.42   19.97   36.22
 30   59.77    36.95   19.88   34.44
 31   59.87    35.84   19.99   35.22
 32   59.79    37.87   19.87   38.06
 33   59.91    36.45   19.83   35.74
 34   59.53    35.36   19.92   36.24
 35   59.85    36.45   19.90   36.11
 36   59.69    35.56   19.93   35.77
 37   59.75    35.09   19.92   37.39
 38   59.75    37.93   19.93   34.84
 39   59.90    37.20   19.99   36.70
 40   59.65    37.96   19.84   37.22
 41   59.86    36.99   19.94   35.71
 42   59.77    35.00   19.89   35.41
 43   59.63    36.27   19.98   36.79
 44   59.75    36.17   19.90   35.06
 45   59.53    37.92   19.84   36.04
 46   59.48    37.14   19.82   36.70
 47   59.59    37.12   19.99   36.16
 48   60.00    35.91   19.91   37.37
 49   59.62    36.77   20.00   38.58
 50   59.87    37.56   19.84   37.69
 51   59.45    37.20   19.91   36.74
 52   59.46    36.15   19.82   35.87
 53   59.46    37.29   19.99   35.04
 54   59.41    35.03   19.90   35.84
 55   59.46    36.39   19.88   36.04
 56   59.72    34.87   19.83   36.75
 57   59.76    35.82   19.81   36.67
 58   59.79    36.19   19.99   37.72
 59   59.69    36.83   19.90   36.81
 60   59.91    35.88   19.95   35.69
 61   59.75    36.18   19.94   35.78
 62   59.58    37.97   19.82   38.33
 63   59.78    35.50   19.82   36.68
 64   59.44    36.43   19.96   36.66
 65   59.71    35.78   19.90   35.68
 66   59.93    35.20   19.92   36.35
 67   59.63    38.29   19.92   38.92
 68   59.95    35.67   19.80   37.86
 69   59.59    36.03   19.91   36.12
 70   59.63    37.89   19.94   36.86
 71   59.84    35.54   19.93   36.72
 72   59.48    36.69   19.96   36.64
 73   59.90    37.92   19.84   38.73
 74   59.81    36.82   19.86   36.47
 75   59.42    37.97   19.87   35.60
 76   59.65    35.95   20.00   35.83
 77   59.63    37.05   19.92   37.53
 78   59.78    33.89   19.88   35.71
 79   59.83    36.95   19.84   37.36
 80   59.52    36.61   19.95   36.12
 81   59.78    35.99   19.83   34.89
 82   59.55    35.40   19.88   35.21
 83   59.77    36.79   19.83   35.42
 84   59.68    36.69   19.95   37.46
 85   59.74    34.37   19.87   35.80
 86   59.63    36.55   19.96   36.63
 87   59.96    36.49   19.82   36.05
 88   59.65    36.99   19.94   35.72
 89   59.59    36.76   19.90   38.63
 90   59.47    36.24   19.87   37.26
 91   59.75    38.46   19.84   37.11
 92   59.54    36.80   19.92   36.72
 93   59.77    36.56   19.94   34.48
 94   59.83    37.03   19.95   36.22
 95   59.99    35.91   19.98   36.65
 96   59.95    36.75   19.83   35.31
 97   59.96    35.03   19.97   37.56
 98   59.91    37.00   19.90   35.27
 99   59.42    35.59   19.83   39.48
DTC: 60 , AVERAGE U: 34.94
========
DTC: 60 , AVERAGE e: 0.42
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.85    35.47   19.84   35.41
  1   59.57    36.85   19.86   36.69
  2   59.96    36.98   19.95   36.56
  3   59.41    37.73   19.97   36.81
  4   59.78    36.68   19.83   36.44
  5   59.76    38.47   19.93   35.76
  6   59.99    36.14   19.83   36.60
  7   59.66    36.32   19.93   36.86
  8   59.81    36.82   19.83   37.84
  9   59.61    36.67   19.95   35.12
 10   59.78    35.31   19.96   37.53
 11   59.66    37.00   19.90   37.94
 12   59.70    38.02   19.93   37.16
 13   59.93    35.75   19.84   35.33
 14   59.47    37.85   20.00   36.55
 15   59.55    37.18   19.98   36.26
 16   59.67    35.75   19.93   36.24
 17   59.42    37.37   19.94   35.52
 18   59.89    36.23   19.86   35.79
 19   59.67    36.38   19.98   37.89
 20   59.56    36.24   19.98   36.64
 21   59.88    36.73   19.85   34.97
 22   59.71    34.85   19.86   37.10
 23   59.91    37.55   19.92   37.49
 24   59.80    35.45   19.88   36.56
 25   59.53    37.04   19.93   36.62
 26   59.68    37.05   19.87   37.71
 27   59.62    35.95   19.93   37.12
 28   59.91    36.00   19.84   35.42
 29   59.50    37.42   19.97   36.22
 30   59.77    36.95   19.88   34.44
 31   59.87    35.84   19.99   35.22
 32   59.79    37.87   19.87   38.06
 33   59.91    36.45   19.83   35.74
 34   59.53    35.36   19.92   36.24
 35   59.85    36.45   19.90   36.11
 36   59.69    35.56   19.93   35.77
 37   59.75    35.09   19.92   37.39
 38   59.75    37.93   19.93   34.84
 39   59.90    37.20   19.99   36.70
 40   59.65    37.96   19.84   37.22
 41   59.86    36.99   19.94   35.71
 42   59.77    35.00   19.89   35.41
 43   59.63    36.27   19.98   36.79
 44   59.75    36.17   19.90   35.06
 45   59.53    37.92   19.84   36.04
 46   59.48    37.14   19.82   36.70
 47   59.59    37.12   19.99   36.16
 48   60.00    35.91   19.91   37.37
 49   59.62    36.77   20.00   38.58
 50   59.87    37.56   19.84   37.69
 51   59.45    37.20   19.91   36.74
 52   59.46    36.15   19.82   35.87
 53   59.46    37.29   19.99   35.04
 54   59.41    35.03   19.90   35.84
 55   59.46    36.39   19.88   36.04
 56   59.72    34.87   19.83   36.75
 57   59.76    35.82   19.81   36.67
 58   59.79    36.19   19.99   37.72
 59   59.69    36.83   19.90   36.81
 60   59.91    35.88   19.95   35.69
 61   59.75    36.18   19.94   35.78
 62   59.58    37.97   19.82   38.33
 63   59.78    35.50   19.82   36.68
 64   59.44    36.43   19.96   36.66
 65   59.71    35.78   19.90   35.68
 66   59.93    35.20   19.92   36.35
 67   59.63    38.29   19.92   38.92
 68   59.95    35.67   19.80   37.86
 69   59.59    36.03   19.91   36.12
 70   59.63    37.89   19.94   36.86
 71   59.84    35.54   19.93   36.72
 72   59.48    36.69   19.96   36.64
 73   59.90    37.92   19.84   38.73
 74   59.81    36.82   19.86   36.47
 75   59.42    37.97   19.87   35.60
 76   59.65    35.95   20.00   35.83
 77   59.63    37.05   19.92   37.53
 78   59.78    33.89   19.88   35.71
 79   59.83    36.95   19.84   37.36
 80   59.52    36.61   19.95   36.12
 81   59.78    35.99   19.83   34.89
 82   59.55    35.40   19.88   35.21
 83   59.77    36.79   19.83   35.42
 84   59.68    36.69   19.95   37.46
 85   59.74    34.37   19.87   35.80
 86   59.63    36.55   19.96   36.63
 87   59.96    36.49   19.82   36.05
 88   59.65    36.99   19.94   35.72
 89   59.59    36.76   19.90   38.63
 90   59.47    36.24   19.87   37.26
 91   59.75    38.46   19.84   37.11
 92   59.54    36.80   19.92   36.72
 93   59.77    36.56   19.94   34.48
 94   59.83    37.03   19.95   36.22
 95   59.99    35.91   19.98   36.65
 96   59.95    36.75   19.83   35.31
 97   59.96    35.03   19.97   37.56
 98   59.91    37.00   19.90   35.27
 99   59.42    35.59   19.83   39.48
DTC: 60 , AVERAGE U: 34.23
========
DTC: 60 , AVERAGE e: 0.59
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.68    35.84   19.93   35.01
  1   59.65    37.29   19.82   36.97
  2   59.54    37.48   19.85   35.61
  3   59.85    36.42   19.97   36.58
  4   59.58    34.07   19.96   38.09
  5   59.96    34.76   19.82   35.55
  6   59.63    36.77   19.85   34.37
  7   59.41    35.83   19.81   36.34
  8   59.57    34.98   19.91   35.75
  9   59.49    35.00   19.93   37.15
 10   59.58    34.89   19.87   36.54
 11   59.75    34.67   19.82   35.92
 12   59.99    35.67   19.95   37.31
 13   59.64    37.80   19.87   36.19
 14   59.53    34.93   19.90   36.60
 15   59.56    37.35   19.88   37.05
 16   59.41    35.22   19.96   36.32
 17   59.59    36.70   19.84   37.22
 18   59.93    36.33   19.94   36.69
 19   59.78    36.36   19.91   35.81
 20   59.95    37.03   19.91   36.37
 21   59.68    36.63   19.90   37.64
 22   59.83    37.16   19.95   36.23
 23   59.46    35.58   19.97   34.97
 24   59.47    34.98   19.89   38.20
 25   59.92    38.07   20.00   36.05
 26   59.80    36.26   19.86   36.78
 27   59.80    37.68   19.88   36.20
 28   59.68    35.44   19.86   36.52
 29   59.83    34.94   19.89   37.68
 30   59.90    34.55   19.94   36.16
 31   59.98    37.88   19.84   36.56
 32   59.77    34.98   19.99   36.46
 33   59.75    36.08   19.99   35.85
 34   59.64    35.92   19.90   37.18
 35   59.67    36.28   19.97   36.20
 36   59.74    36.27   19.89   35.40
 37   59.67    36.73   19.85   36.47
 38   59.53    37.47   19.83   36.11
 39   59.47    38.49   19.93   33.77
 40   59.81    35.29   19.94   37.18
 41   59.81    38.00   19.89   36.57
 42   59.69    35.68   19.85   36.93
 43   59.85    33.70   19.88   37.32
 44   59.56    35.59   19.86   36.55
 45   59.83    36.51   19.97   37.20
 46   59.91    38.08   19.85   35.64
 47   59.53    34.60   19.85   36.05
 48   59.47    35.55   19.83   36.01
 49   59.79    37.09   19.98   35.28
 50   59.76    37.29   19.96   36.58
 51   59.82    35.79   19.89   36.62
 52   59.92    37.61   19.98   36.15
 53   59.71    35.70   19.87   35.41
 54   59.99    35.23   19.85   36.11
 55   59.72    37.08   19.87   37.00
 56   59.51    36.81   19.82   35.90
 57   59.64    36.88   19.97   35.13
 58   59.47    36.91   19.84   33.91
 59   59.83    36.49   19.97   35.51
 60   59.64    36.58   19.87   35.81
 61   59.49    35.34   19.83   35.96
 62   59.66    37.29   19.85   36.51
 63   59.95    36.14   19.85   36.32
 64   59.53    36.85   19.81   34.17
 65   59.62    37.68   19.94   36.06
 66   59.62    37.67   19.92   37.02
 67   59.41    34.48   19.94   34.71
 68   59.92    36.18   19.80   37.93
 69   59.90    37.16   19.98   34.98
 70   59.61    37.82   19.96   36.60
 71   59.98    37.77   19.92   36.99
 72   59.62    34.55   19.92   35.19
 73   59.85    36.52   19.89   34.57
 74   59.62    36.04   19.87   36.10
 75   59.88    36.12   19.90   34.79
 76   59.58    37.09   19.84   35.84
 77   59.52    34.83   19.98   36.94
 78   59.91    36.33   19.87   35.04
 79   59.47    34.51   19.86   36.55
 80   59.96    35.93   19.84   35.43
 81   59.88    35.00   19.89   35.61
 82   59.77    36.10   19.86   37.38
 83   59.96    37.19   19.81   35.83
